company_id,year,cfo_cr,cfi_cr,cff_cr,free_cash_flow_cr,pattern_code,pattern_label
JINDALSTEL,2020,8814.0,-1476.0,-7016.0,7338.0,+--,Operating Inflow / Investing & Financing Outflow
JINDALSTEL,2021,11961.0,-1884.0,-4612.0,10077.0,+--,Operating Inflow / Investing & Financing Outflow
JINDALSTEL,2022,16048.0,-2331.0,-15120.0,13717.0,+--,Operating Inflow / Investing & Financing Outflow
JINDALSTEL,2023,7347.0,-4090.0,-2500.0,3257.0,+--,Operating Inflow / Investing & Financing Outflow
JINDALSTEL,2024,6008.0,-8344.0,1381.0,-2336.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
JIOFIN,2023,2055.0,-1110.0,-889.0,945.0,+--,Operating Inflow / Investing & Financing Outflow
JIOFIN,2024,-678.0,1441.0,-753.0,-2119.0,-+-,Operating Outflow / Investing Inflow / Financing Outflow
JSWENERGY,2013,1725.0,-944.0,-684.0,781.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2014,2269.0,-363.0,-1859.0,1906.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2015,3394.0,-422.0,-2327.0,2972.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2016,3538.0,-3272.0,-1622.0,266.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2017,3853.0,-762.0,-2595.0,3091.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2018,3934.0,-215.0,-3968.0,3719.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2019,2491.0,-55.0,-2523.0,2436.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2020,2082.0,301.0,-1962.0,1781.0,++-,Operating & Investing Inflow / Financing Outflow
JSWENERGY,2021,3700.0,-1030.0,-2515.0,2670.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2022,2952.0,-1387.0,-781.0,1565.0,+--,Operating Inflow / Investing & Financing Outflow
JSWENERGY,2023,2084.0,-6778.0,7327.0,-4694.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
JSWENERGY,2024,6234.0,-8197.0,1675.0,-1963.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
JSWSTEEL,2013,5844.0,-5433.0,-791.0,411.0,+--,Operating Inflow / Investing & Financing Outflow
JSWSTEEL,2014,2594.0,-5618.0,3300.0,-3024.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
JSWSTEEL,2015,7876.0,-7372.0,-169.0,504.0,+--,Operating Inflow / Investing & Financing Outflow
JSWSTEEL,2016,6897.0,-3857.0,-3151.0,3040.0,+--,Operating Inflow / Investing & Financing Outflow
JSWSTEEL,2017,7888.0,-5094.0,-2710.0,2794.0,+--,Operating Inflow / Investing & Financing Outflow
JSWSTEEL,2018,12379.0,-4529.0,-8185.0,7850.0,+--,Operating Inflow / Investing & Financing Outflow
JSWSTEEL,2019,14633.0,-11387.0,1753.0,3246.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
JSWSTEEL,2020,12785.0,-19589.0,5189.0,-6804.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
JSWSTEEL,2021,18789.0,-7702.0,-3110.0,11087.0,+--,Operating Inflow / Investing & Financing Outflow
JSWSTEEL,2022,26270.0,-14748.0,-14657.0,11522.0,+--,Operating Inflow / Investing & Financing Outflow
JSWSTEEL,2023,23323.0,-10730.0,-5977.0,12593.0,+--,Operating Inflow / Investing & Financing Outflow
JSWSTEEL,2024,12078.0,-14467.0,-5005.0,-2389.0,+--,Operating Inflow / Investing & Financing Outflow
KOTAKBANK,2013,2878.0,-9035.0,7099.0,-6157.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
KOTAKBANK,2014,9068.0,-1130.0,-5814.0,7938.0,+--,Operating Inflow / Investing & Financing Outflow
KOTAKBANK,2015,2302.0,-4467.0,2426.0,-2165.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
KOTAKBANK,2016,5025.0,-2353.0,2024.0,2672.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
KOTAKBANK,2017,13222.0,-5289.0,6055.0,7933.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
KOTAKBANK,2018,-10392.0,-5475.0,14679.0,-15867.0,--+,Operating & Investing Outflow / Financing Inflow
KOTAKBANK,2019,1822.0,-3323.0,8365.0,-1501.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
KOTAKBANK,2020,46619.0,-13068.0,-735.0,33551.0,+--,Operating Inflow / Investing & Financing Outflow
KOTAKBANK,2021,4881.0,-11172.0,-10072.0,-6291.0,+--,Operating Inflow / Investing & Financing Outflow
KOTAKBANK,2022,8308.0,-10903.0,7543.0,-2595.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
KOTAKBANK,2023,-1242.0,-10381.0,1883.0,-11623.0,--+,Operating & Investing Outflow / Financing Inflow
KOTAKBANK,2024,15685.0,-8919.0,15515.0,6766.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
LICI,2019,13274.0,9636.0,-13700.0,3638.0,++-,Operating & Investing Inflow / Financing Outflow
LICI,2020,54367.0,-40415.0,-18664.0,13952.0,+--,Operating Inflow / Investing & Financing Outflow
LICI,2021,80602.0,148447.0,-256125.0,-67845.0,++-,Operating & Investing Inflow / Financing Outflow
LICI,2022,-3783.0,12531.0,0.0,-16314.0,-++,Operating Outflow / Investing & Financing Inflow
LICI,2023,54519.0,-52848.0,-949.0,1671.0,+--,Operating Inflow / Investing & Financing Outflow
LICI,2024,26122.0,-25269.0,-4427.0,853.0,+--,Operating Inflow / Investing & Financing Outflow
LODHA,2011,,,,,+++,Operating-Investing-Financing Inflow
LODHA,2012,,,,,+++,Operating-Investing-Financing Inflow
LODHA,2015,,,,,+++,Operating-Investing-Financing Inflow
LODHA,2016,387.0,-854.0,330.0,-467.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
LODHA,2017,1469.0,-1174.0,-312.0,295.0,+--,Operating Inflow / Investing & Financing Outflow
LODHA,2018,696.0,-651.0,24.0,45.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
LODHA,2019,-463.0,-175.0,736.0,-638.0,--+,Operating & Investing Outflow / Financing Inflow
LODHA,2020,3772.0,182.0,-4188.0,3590.0,++-,Operating & Investing Inflow / Financing Outflow
LODHA,2021,2524.0,420.0,-2835.0,2104.0,++-,Operating & Investing Inflow / Financing Outflow
LODHA,2022,1998.0,1139.0,-2888.0,859.0,++-,Operating & Investing Inflow / Financing Outflow
LODHA,2023,2750.0,1789.0,-3706.0,961.0,++-,Operating & Investing Inflow / Financing Outflow
LODHA,2024,2512.0,-2947.0,951.0,-435.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
LT,2013,-4355.0,-6922.0,11429.0,-11277.0,--+,Operating & Investing Outflow / Financing Inflow
LT,2014,-7143.0,-5510.0,13136.0,-12653.0,--+,Operating & Investing Outflow / Financing Inflow
LT,2015,-1365.0,-4778.0,7903.0,-6143.0,--+,Operating & Investing Outflow / Financing Inflow
LT,2016,-3240.0,-4627.0,7253.0,-7867.0,--+,Operating & Investing Outflow / Financing Inflow
LT,2017,6655.0,-9796.0,2896.0,-3141.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
LT,2018,-10031.0,3914.0,9370.0,-13945.0,-++,Operating Outflow / Investing & Financing Inflow
LT,2019,-4756.0,-11023.0,15440.0,-15779.0,--+,Operating & Investing Outflow / Financing Inflow
LT,2020,6694.0,-8408.0,6372.0,-1714.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
LT,2021,23074.0,-5750.0,-15274.0,17324.0,+--,Operating Inflow / Investing & Financing Outflow
LT,2022,19164.0,-3585.0,-15181.0,15579.0,+--,Operating Inflow / Investing & Financing Outflow
LT,2023,22777.0,-8048.0,-11572.0,14729.0,+--,Operating Inflow / Investing & Financing Outflow
LT,2024,18266.0,2179.0,-25413.0,16087.0,++-,Operating & Investing Inflow / Financing Outflow
LTIM,2013,608.0,-224.0,-396.0,384.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2014,628.0,180.0,-769.0,448.0,++-,Operating & Investing Inflow / Financing Outflow
LTIM,2015,642.0,-103.0,-497.0,539.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2016,858.0,-40.0,-817.0,818.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2017,1170.0,-961.0,-33.0,209.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2018,844.0,-452.0,-408.0,392.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2019,1395.0,-749.0,-594.0,646.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2020,1644.0,-643.0,-890.0,1001.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2021,2400.0,-1657.0,-509.0,743.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2022,3251.0,-1643.0,-1680.0,1608.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2023,3095.0,-271.0,-1932.0,2824.0,+--,Operating Inflow / Investing & Financing Outflow
LTIM,2024,5670.0,-3918.0,-2269.0,1752.0,+--,Operating Inflow / Investing & Financing Outflow
M&M,2013,-922.0,-2903.0,4508.0,-3825.0,--+,Operating & Investing Outflow / Financing Inflow
M&M,2014,-244.0,-4524.0,5577.0,-4768.0,--+,Operating & Investing Outflow / Financing Inflow
M&M,2015,1055.0,-4357.0,1669.0,-3302.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
M&M,2016,2385.0,-5506.0,2967.0,-3121.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
M&M,2017,183.0,-5875.0,6108.0,-5692.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
M&M,2018,682.0,-5467.0,6314.0,-4785.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
M&M,2019,-4347.0,-7174.0,13194.0,-11521.0,--+,Operating & Investing Outflow / Financing Inflow
M&M,2020,-1457.0,-6870.0,6933.0,-8327.0,--+,Operating & Investing Outflow / Financing Inflow
M&M,2021,17909.0,-19686.0,406.0,-1777.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
M&M,2022,9248.0,-3252.0,-5883.0,5996.0,+--,Operating Inflow / Investing & Financing Outflow
M&M,2023,-7074.0,-8866.0,15946.0,-15940.0,--+,Operating & Investing Outflow / Financing Inflow
M&M,2024,-5630.0,-5615.0,12281.0,-11245.0,--+,Operating & Investing Outflow / Financing Inflow
MARUTI,2013,4059.0,-3119.0,-979.0,940.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2014,4995.0,-4997.0,-74.0,-2.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2015,6449.0,-4491.0,-2004.0,1958.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2016,8482.0,-7230.0,-1237.0,1252.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2017,10282.0,-9173.0,-1129.0,1109.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2018,11788.0,-8302.0,-3436.0,3486.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2019,6601.0,-3540.0,-2948.0,3061.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2020,3496.0,-557.0,-3104.0,2939.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2021,8856.0,-7291.0,-1545.0,1565.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2022,1840.0,-239.0,-1607.0,1601.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2023,10815.0,-8820.0,-1214.0,1995.0,+--,Operating Inflow / Investing & Financing Outflow
MARUTI,2024,16801.0,-11865.0,-4062.0,4936.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2013,1486.0,-1089.0,-256.0,397.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2014,2695.0,-1372.0,-1080.0,1323.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2015,3390.0,-2844.0,494.0,546.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
MOTHERSON,2016,2188.0,-1906.0,-263.0,282.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2017,3800.0,-6145.0,5518.0,-2345.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
MOTHERSON,2018,3264.0,-3194.0,-2221.0,70.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2019,4312.0,-3318.0,-225.0,994.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2020,6352.0,-2220.0,-2803.0,4132.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2021,5051.0,-1886.0,-2098.0,3165.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2022,2463.0,-2304.0,-1217.0,159.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2023,4643.0,-2248.0,-2734.0,2395.0,+--,Operating Inflow / Investing & Financing Outflow
MOTHERSON,2024,7569.0,-6644.0,1281.0,925.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NAUKRI,2013,75.0,-46.0,-12.0,29.0,+--,Operating Inflow / Investing & Financing Outflow
NAUKRI,2014,81.0,-204.0,130.0,-123.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NAUKRI,2015,51.0,-1051.0,1025.0,-1000.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NAUKRI,2016,78.0,-2.0,-66.0,76.0,+--,Operating Inflow / Investing & Financing Outflow
NAUKRI,2017,213.0,-165.0,-42.0,48.0,+--,Operating Inflow / Investing & Financing Outflow
NAUKRI,2018,253.0,-149.0,-75.0,104.0,+--,Operating Inflow / Investing & Financing Outflow
NAUKRI,2019,276.0,-59.0,-78.0,217.0,+--,Operating Inflow / Investing & Financing Outflow
NAUKRI,2020,350.0,97.0,-143.0,253.0,++-,Operating & Investing Inflow / Financing Outflow
NAUKRI,2021,276.0,-2043.0,1880.0,-1767.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NAUKRI,2022,707.0,-1177.0,35.0,-470.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NAUKRI,2023,512.0,-358.0,2.0,154.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NAUKRI,2024,702.0,-852.0,120.0,-150.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NESTLEIND,2013,1796.0,-441.0,-580.0,1355.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2014,1644.0,-432.0,-1635.0,1212.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2015,1098.0,-70.0,-498.0,1028.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2016,1466.0,-126.0,-666.0,1340.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2017,1818.0,-131.0,-997.0,1687.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2018,2052.0,-52.0,-1317.0,2000.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2019,2295.0,83.0,-3602.0,2212.0,++-,Operating & Investing Inflow / Financing Outflow
NESTLEIND,2020,2454.0,-321.0,-1956.0,2133.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2021,2236.0,-1920.0,-2020.0,316.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2022,2737.0,-392.0,-2123.0,2345.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2023,3392.0,-927.0,-2436.0,2465.0,+--,Operating Inflow / Investing & Financing Outflow
NESTLEIND,2024,4175.0,-1237.0,-3135.0,2938.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2013,2846.0,-1330.0,-1344.0,1516.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2014,3824.0,-1122.0,-4536.0,2702.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2015,4061.0,-768.0,-2494.0,3293.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2016,5971.0,-746.0,-4000.0,5225.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2017,8329.0,-1864.0,-7812.0,6465.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2018,4696.0,-886.0,-3863.0,3810.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2019,3824.0,-1182.0,-2637.0,2642.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2020,2993.0,-2987.0,12.0,6.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NHPC,2021,5070.0,-1607.0,-3058.0,3463.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2022,4590.0,-3084.0,-638.0,1506.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2023,4705.0,-4191.0,-795.0,514.0,+--,Operating Inflow / Investing & Financing Outflow
NHPC,2024,6938.0,-5968.0,-581.0,970.0,+--,Operating Inflow / Investing & Financing Outflow
NTPC,2013,16508.0,-16845.0,988.0,-337.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NTPC,2014,16531.0,-15509.0,-2709.0,1022.0,+--,Operating Inflow / Investing & Financing Outflow
NTPC,2015,14889.0,-15977.0,-1474.0,-1088.0,+--,Operating Inflow / Investing & Financing Outflow
NTPC,2016,24125.0,-19162.0,-3899.0,4963.0,+--,Operating Inflow / Investing & Financing Outflow
NTPC,2017,20167.0,-24480.0,3138.0,-4313.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NTPC,2018,19670.0,-20678.0,1028.0,-1008.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NTPC,2019,18686.0,-24063.0,4927.0,-5377.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NTPC,2020,23890.0,-29628.0,6004.0,-5738.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
NTPC,2021,32444.0,-21034.0,-11049.0,11410.0,+--,Operating Inflow / Investing & Financing Outflow
NTPC,2022,41788.0,-22891.0,-19172.0,18897.0,+--,Operating Inflow / Investing & Financing Outflow
NTPC,2023,47152.0,-26145.0,-21217.0,21007.0,+--,Operating Inflow / Investing & Financing Outflow
NTPC,2024,40785.0,-32141.0,-8246.0,8644.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2013,39874.0,-41220.0,-6927.0,-1346.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2014,53270.0,-63633.0,15225.0,-10363.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
ONGC,2015,33950.0,-30058.0,-10641.0,3892.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2016,46292.0,-38256.0,-8972.0,8036.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2017,45780.0,-43815.0,-1867.0,1965.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2018,56792.0,-66798.0,9909.0,-10006.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
ONGC,2019,61458.0,-37132.0,-23324.0,24326.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2020,70593.0,-53159.0,-16726.0,17434.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2021,47185.0,-39141.0,-8239.0,8044.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2022,78248.0,-41197.0,-35790.0,37051.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2023,86062.0,-74690.0,-12876.0,11372.0,+--,Operating Inflow / Investing & Financing Outflow
ONGC,2024,99263.0,-57203.0,-45650.0,42060.0,+--,Operating Inflow / Investing & Financing Outflow
PFC,2013,-25102.0,22.0,27947.0,-25124.0,-++,Operating Outflow / Investing & Financing Inflow
PFC,2014,-22473.0,9.0,17671.0,-22482.0,-++,Operating Outflow / Investing & Financing Inflow
PFC,2015,-21455.0,-491.0,26916.0,-21946.0,--+,Operating & Investing Outflow / Financing Inflow
PFC,2016,-13298.0,-1973.0,10383.0,-15271.0,--+,Operating & Investing Outflow / Financing Inflow
PFC,2017,1795.0,-667.0,1950.0,1128.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
PFC,2018,-57148.0,1409.0,52018.0,-58557.0,-++,Operating Outflow / Investing & Financing Inflow
PFC,2019,-80252.0,-13463.0,93616.0,-93715.0,--+,Operating & Investing Outflow / Financing Inflow
PFC,2020,-42148.0,-73.0,43399.0,-42221.0,--+,Operating & Investing Outflow / Financing Inflow
PFC,2021,-59143.0,1741.0,60424.0,-60884.0,-++,Operating Outflow / Investing & Financing Inflow
PFC,2022,4904.0,-547.0,-8371.0,4357.0,+--,Operating Inflow / Investing & Financing Outflow
PFC,2023,-74717.0,-1694.0,75537.0,-76411.0,--+,Operating & Investing Outflow / Financing Inflow
PFC,2024,-97820.0,-3409.0,101261.0,-101229.0,--+,Operating & Investing Outflow / Financing Inflow
PIDILITIND,2013,472.0,-144.0,-339.0,328.0,+--,Operating Inflow / Investing & Financing Outflow
PIDILITIND,2014,394.0,-99.0,-242.0,295.0,+--,Operating Inflow / Investing & Financing Outflow
PIDILITIND,2015,552.0,-436.0,-165.0,116.0,+--,Operating Inflow / Investing & Financing Outflow
PIDILITIND,2016,907.0,-491.0,-371.0,416.0,+--,Operating Inflow / Investing & Financing Outflow
PIDILITIND,2017,794.0,-879.0,41.0,-85.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
PIDILITIND,2018,796.0,39.0,-790.0,757.0,++-,Operating & Investing Inflow / Financing Outflow
PIDILITIND,2019,845.0,-513.0,-361.0,332.0,+--,Operating Inflow / Investing & Financing Outflow
PIDILITIND,2020,1280.0,103.0,-849.0,1177.0,++-,Operating & Investing Inflow / Financing Outflow
PIDILITIND,2021,1392.0,-1688.0,-76.0,-296.0,+--,Operating Inflow / Investing & Financing Outflow
PIDILITIND,2022,955.0,-558.0,-468.0,397.0,+--,Operating Inflow / Investing & Financing Outflow
PIDILITIND,2023,1558.0,-899.0,-656.0,659.0,+--,Operating Inflow / Investing & Financing Outflow
PIDILITIND,2024,2724.0,-1769.0,-742.0,955.0,+--,Operating Inflow / Investing & Financing Outflow
PNB,2013,-692.0,-600.0,-694.0,-1292.0,---,Operating-Investing-Financing Outflow
PNB,2014,16906.0,-302.0,2129.0,16604.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
PNB,2015,4814.0,-872.0,7451.0,3942.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
PNB,2016,14167.0,-1352.0,5975.0,12815.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
PNB,2017,21938.0,159.0,-9767.0,21779.0,++-,Operating & Investing Inflow / Financing Outflow
PNB,2018,-1742.0,392.0,7460.0,-2134.0,-++,Operating Outflow / Investing & Financing Inflow
PNB,2019,-33532.0,-629.0,13969.0,-34161.0,--+,Operating & Investing Outflow / Financing Inflow
PNB,2020,-12793.0,-338.0,13591.0,-13131.0,--+,Operating & Investing Outflow / Financing Inflow
PNB,2021,30950.0,-787.0,5415.0,30163.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
PNB,2022,20032.0,-1204.0,2032.0,18828.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
PNB,2023,22592.0,-732.0,1275.0,21860.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
PNB,2024,-27939.0,-1506.0,3518.0,-29445.0,--+,Operating & Investing Outflow / Financing Inflow
POWERGRID,2013,11690.0,-22084.0,9962.0,-10394.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
POWERGRID,2014,15223.0,-26639.0,13712.0,-11416.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
POWERGRID,2015,15800.0,-24185.0,6399.0,-8385.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
POWERGRID,2016,15008.0,-21576.0,5621.0,-6568.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
POWERGRID,2017,21575.0,-23836.0,3959.0,-2261.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
POWERGRID,2018,22710.0,-25701.0,1285.0,-2991.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
POWERGRID,2019,23271.0,-18727.0,-2431.0,4544.0,+--,Operating Inflow / Investing & Financing Outflow
POWERGRID,2020,30739.0,-10733.0,-18806.0,20006.0,+--,Operating Inflow / Investing & Financing Outflow
POWERGRID,2021,29403.0,-9244.0,-20521.0,20159.0,+--,Operating Inflow / Investing & Financing Outflow
POWERGRID,2022,26124.0,753.0,-28967.0,25371.0,++-,Operating & Investing Inflow / Financing Outflow
POWERGRID,2023,40203.0,-7138.0,-30450.0,33065.0,+--,Operating Inflow / Investing & Financing Outflow
POWERGRID,2024,37290.0,-13114.0,-25903.0,24176.0,+--,Operating Inflow / Investing & Financing Outflow
RECLTD,2013,-20059.0,152.0,16059.0,-20211.0,-++,Operating Outflow / Investing & Financing Inflow
RECLTD,2014,-17244.0,136.0,16815.0,-17380.0,-++,Operating Outflow / Investing & Financing Inflow
RECLTD,2015,-23898.0,151.0,23098.0,-24049.0,-++,Operating Outflow / Investing & Financing Inflow
RECLTD,2016,-13278.0,-756.0,15291.0,-14034.0,--+,Operating & Investing Outflow / Financing Inflow
RECLTD,2017,6805.0,-101.0,-3947.0,6704.0,+--,Operating Inflow / Investing & Financing Outflow
RECLTD,2018,-32510.0,46.0,28244.0,-32556.0,-++,Operating Outflow / Investing & Financing Inflow
RECLTD,2019,-35866.0,457.0,35543.0,-36323.0,-++,Operating Outflow / Investing & Financing Inflow
RECLTD,2020,-32712.0,121.0,33926.0,-32833.0,-++,Operating Outflow / Investing & Financing Inflow
RECLTD,2021,-43512.0,861.0,42113.0,-44373.0,-++,Operating Outflow / Investing & Financing Inflow
RECLTD,2022,-819.0,-287.0,68.0,-1106.0,--+,Operating & Investing Outflow / Financing Inflow
RECLTD,2023,-37360.0,-943.0,38123.0,-38303.0,--+,Operating & Investing Outflow / Financing Inflow
RECLTD,2024,-57723.0,-1831.0,59588.0,-59554.0,--+,Operating & Investing Outflow / Financing Inflow
RELIANCE,2013,36918.0,-27601.0,408.0,9317.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
RELIANCE,2014,43261.0,-73070.0,13713.0,-29809.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
RELIANCE,2015,34374.0,-64706.0,8444.0,-30332.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
RELIANCE,2016,38134.0,-36186.0,-3210.0,1948.0,+--,Operating Inflow / Investing & Financing Outflow
RELIANCE,2017,49550.0,-66201.0,8617.0,-16651.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
RELIANCE,2018,71459.0,-68192.0,-2001.0,3267.0,+--,Operating Inflow / Investing & Financing Outflow
RELIANCE,2019,42346.0,-94507.0,55906.0,-52161.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
RELIANCE,2020,94877.0,-72497.0,-2541.0,22380.0,+--,Operating Inflow / Investing & Financing Outflow
RELIANCE,2021,26958.0,-142385.0,101904.0,-115427.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
RELIANCE,2022,110654.0,-109162.0,17289.0,1492.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
RELIANCE,2023,115032.0,-93001.0,10455.0,22031.0,+-+,Operating Inflow / Investing Outflow / Financing Inflow
RELIANCE,2024,158788.0,-113581.0,-16646.0,45207.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2013,1130.0,-227.0,-58.0,903.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2014,166.0,-708.0,-58.0,-542.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2015,2711.0,-178.0,-117.0,2533.0,+--,Operating Inflow / Investing & Financing Outflow
SBILIFE,2016,5778.0,-7204.0,-144.0,-1426.0,+--,Operating Inflow / Investing & Financing Outflow
